Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-65-7.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

14:12:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:12:15     all   44.85    0.00    6.19   26.29    0.00    0.00    0.00    0.00    0.00   22.68
14:12:16     all   78.92    0.00    3.43   14.22    0.00    1.96    0.00    0.00    0.00    1.47
14:12:17     all   83.09    0.00    1.93   13.04    0.00    0.48    0.00    0.00    0.00    1.45
14:12:18     all   82.14    0.00    1.53   15.31    0.00    0.51    0.00    0.00    0.00    0.51
14:12:19     all   79.10    0.00    1.49   16.42    0.00    1.49    0.00    0.00    0.00    1.49
14:12:20     all   83.17    0.00    2.48   13.37    0.00    0.50    0.00    0.00    0.00    0.50
14:12:21     all   84.21    0.00    0.48   12.44    0.00    1.44    0.00    0.00    0.00    1.44
14:12:22     all   78.46    0.00    2.05   17.44    0.00    0.51    0.00    0.00    0.00    1.54
14:12:23     all   78.00    0.00    2.50   15.00    0.00    4.50    0.00    0.00    0.00    0.00
14:12:24     all   80.20    0.00    2.03   14.21    0.00    2.03    0.00    0.00    0.00    1.52
14:12:25     all   79.90    0.00    2.58   15.98    0.00    1.55    0.00    0.00    0.00    0.00
14:12:26     all   77.66    0.00    3.05   16.24    0.00    2.03    0.00    0.00    0.00    1.02
14:12:27     all   82.67    0.00    1.98   13.37    0.00    0.99    0.00    0.00    0.00    0.99
14:12:28     all   83.33    0.00    1.96   13.73    0.00    0.00    0.00    0.00    0.00    0.98
14:12:29     all   78.16    0.00    2.43   16.50    0.00    1.46    0.00    0.00    0.00    1.46
14:12:30     all   76.88    0.00    2.51   13.57    0.00    1.51    0.00    0.00    0.00    5.53
14:12:31     all   81.96    0.00    2.58   14.43    0.00    1.03    0.00    0.00    0.00    0.00
14:12:32     all   80.83    0.00    0.52   15.03    0.00    2.07    0.00    0.00    0.00    1.55
14:12:33     all   76.88    0.00    3.02   18.09    0.00    1.51    0.00    0.00    0.00    0.50
14:12:34     all   80.50    0.00    0.50   13.50    0.00    2.00    0.00    0.00    0.00    3.50
14:12:35     all   82.91    0.00    2.51   14.07    0.00    0.50    0.00    0.00    0.00    0.00
