procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 5310152   2168 1611804    0    0    19  1420  694  392  7  2 84  7  0
 0  0      0 5330320   2168 1614524    0    0     0 26856 8582 12428 41  6 33 20  0
 2  0      0 5330320   2168 1614528    0    0     0   604 3891 6654 11  0 86  2  0
 0  0      0 5330320   2168 1614528    0    0     0  1180 5575 8791 22  2 73  3  0
 0  0      0 5330320   2168 1614528    0    0     0   700 4199 6858 10  1 87  2  0
 0  0      0 5330320   2168 1614528    0    0     0  1332 6351 10165 14  6 76  5  0
 0  0      0 5330320   2168 1614528    0    0     0  1404 6356 10226 23  4 70  3  0
 0  1      0 5330320   2168 1614528    0    0     0   520 3737 6090  5  0 93  2  0
 0  0      0 5329816   2168 1614528    0    0     0  1372 6122 9795 20  5 72  3  0
 0  0      0 5329312   2168 1614528    0    0     0  1116 4320 7024 11  3 84  3  0
 0  0      0 5336872   2168 1614532    0    0     0  2460 4814 7496 15  2 81  3  0
 0  0      0 5336872   2168 1614532    0    0     0  1012 3988 6062 13  1 82  4  0
 1  0      0 5336872   2168 1614532    0    0     0   624 3408 5466  9  1 88  3  0
 3  0      0 5336872   2168 1614532    0    0     0  1108 5903 9489 16  1 79  4  0
 0  0      0 5336872   2168 1614532    0    0     0   932 3917 6188 14  1 81  4  0
 0  0      0 5336872   2168 1614536    0    0     0  8528 4794 7815 15  1 80  3  0
 0  0      0 5336872   2168 1614536    0    0     0  1220 6322 10215 20  1 75  4  0
 0  0      0 5336872   2168 1614536    0    0     0   804 4567 7543  5  2 90  3  0
 0  0      0 5336872   2168 1614536    0    0     0  1052 3692 5730 13  1 83  3  0
 0  0      0 5336872   2168 1614536    0    0     0  2120 5640 8805 18  3 74  5  0
 0  0      0 5336872   2168 1614536    0    0     0  1744 3969 6616 14  1 83  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5336872   2168 1614536    0    0     0  1060 4859 7624 12  1 83  5  0
 0  0      0 5336872   2168 1614536    0    0     0  1084 4268 6463 12  2 82  4  0
 0  0      0 5336872   2168 1614536    0    0     0   744 4106 6884  8  2 88  2  0
 0  0      0 5336872   2168 1614536    0    0     0   784 4028 6447 12  2 82  3  0
 3  0      0 5336872   2168 1614536    0    0     0   816 3838 6384 14  2 82  2  0
 0  0      0 5336872   2168 1614536    0    0     0   492 2971 4995  7  2 89  1  0
 0  1      0 5336872   2168 1614536    0    0     0  1136 5510 8880 19  1 77  3  0
 0  0      0 5336872   2168 1614540    0    0     0  1184 4400 6951 13  2 81  4  0
 3  0      0 5336872   2168 1614540    0    0     0  1632 3912 6445 13  2 82  2  0
 0  0      0 5336872   2168 1614540    0    0     0  2896 8336 12982 23  2 66  8  0
 1  0      0 5336872   2168 1614540    0    0     0   916 3901 6429  8  0 89  3  0
 3  0      0 5336872   2168 1614540    0    0     0   988 5200 8366 15  2 81  3  0
 2  0      0 5336872   2168 1614540    0    0     0   968 5772 9304 19  2 77  3  0
 0  0      0 5336872   2168 1614540    0    0     0   684 4168 6804 10  1 87  2  0
 1  1      0 5335360   2168 1614540    0    0     0  1280 5823 9327 19  2 76  4  0
 0  0      0 5335108   2168 1614540    0    0     0   864 4827 7754 16  3 79  2  0
 3  1      0 5334856   2168 1614540    0    0     0   900 4864 7867 12  2 83  3  0
 0  0      0 5334352   2168 1614540    0    0     0  1396 6050 9744 14  4 79  3  0
 2  0      0 5333344   2168 1614540    0    0     0  1368 4004 6354 18  1 79  2  0
 0  0      0 5330320   2168 1614544    0    0     0  2544 6365 10207 17  2 77  4  0
 2  0      0 5329816   2168 1614544    0    0     0   916 5007 8068 14  3 81  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5329564   2168 1614548    0    0     0  1064 5306 8582 12  0 85  3  0
 0  0      0 5329060   2168 1614548    0    0     0  1236 4478 6716 12  2 81  5  0
 0  0      0 5328808   2168 1614552    0    0     0   728 4341 7022 16  2 79  2  0
 0  0      0 5328304   2168 1614552    0    0     0  1284 6502 10479 13  5 79  4  0
 0  0      0 5328052   2168 1614552    0    0     0   888 4115 6565  9  0 87  4  0
 0  0      0 5327548   2168 1614552    0    0     0   948 4996 8185 17  3 78  2  0
 0  0      0 5327296   2168 1614552    0    0     0  1388 6001 9468 20  3 73  3  0
 0  0      0 5327296   2168 1614552    0    0     0  1092 3465 5699 14  2 82  2  0
 3  0      0 5327296   2168 1614556    0    0     0  2736 5616 8852 21  1 74  4  0
 0  0      0 5327296   2168 1614556    0    0     0  1000 4772 7703 14  2 81  4  0
 0  0      0 5327296   2168 1614556    0    0     0   796 4370 7139  9  3 86  3  0
 3  0      0 5327296   2168 1614556    0    0     0  1180 6114 9722 19  3 75  4  0
 0  0      0 5327296   2168 1614556    0    0     0   740 4364 7123 12  4 82  2  0
 2  0      0 5327296   2168 1614560    0    0     0  1000 4676 7371 13  2 81  4  0
 0  0      0 5327296   2168 1614560    0    0     0  1096 4407 6823 13  1 82  4  0
 0  0      0 5327296   2168 1614560    0    0     0   712 4130 6727 11  2 85  3  0
 0  0      0 5327296   2168 1614560    0    0     0  1492 6369 10144 21  1 74  4  0
 0  0      0 5327296   2168 1614560    0    0     0  1540 4775 7761 17  1 80  3  0
 0  1      0 5327296   2168 1614560    0    0     0  2240 4790 7730 12  2 82  3  0
 0  0      0 5327296   2168 1614560    0    0     0  1224 4650 6881 22  1 72  5  0
 0  0      0 5324272   2168 1614560    0    0     0   716 3832 6327 10  1 87  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 5323516   2168 1614560    0    0     0  1080 5517 9043 12  1 84  3  0
 3  0      0 5322760   2168 1614560    0    0     0   952 5210 8523 12  2 83  3  0
 0  0      0 5322004   2168 1614560    0    0     0   904 4735 7808 19  1 78  2  0
 0  0      0 5320996   2168 1614564    0    0     0  1324 6406 10243 21  2 74  4  0
 0  0      0 5320996   2168 1614564    0    0     0   564 3542 5733 11  2 86  2  0
 0  0      0 5320996   2168 1614568    0    0     0  1244 5605 9118 19  2 76  3  0
 0  0      0 5320996   2168 1614568    0    0     0  1504 5622 9174 18  2 77  4  0
 0  0      0 5316208   2168 1614568    0    0     0  2300 4059 6579 16  4 78  2  0
 3  0      0 5315956   2168 1614568    0    0     0  1232 6164 9839 17  2 76  4  0
 0  0      0 5334604   2168 1616816    0    0     0 26476 4083 5589 39  8 47  6  0
 0  0      0 5355772   2168 1616820    0    0     0   928 4895 7993 14  2 81  3  0
 0  0      0 5355772   2168 1616820    0    0     0  1188 5083 7978 17  1 78  4  0
 0  0      0 5355772   2168 1616820    0    0     0   748 3525 5776 12  1 84  3  0
 2  0      0 5355772   2168 1616820    0    0     0  1008 5235 8244 22  2 72  3  0
 0  0      0 5355020   2168 1616828    0    0     0   956 4903 8205 14  5 79  3  0
 0  0      0 5355020   2168 1616828    0    0     0   996 4251 6997 10  2 86  3  0
 0  0      0 5355020   2168 1616828    0    0     0  2368 5948 9601 20  2 75  4  0
 0  0      0 5355020   2168 1616832    0    0     0  1528 4255 6990 12  2 83  3  0
 0  0      0 5355020   2168 1616836    0    0     0   924 4865 7752 22  2 74  2  0
