procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 229116    840 663756    0    0    68  4417 4244  982 18  3 64 15  0
 2  0      0 145628    840 666368    0    0    80 20892 3849 2575 68  4  9 19  0
 0  0      0 136284    840 689516    0    0    56 42412 7423 2604 78  7  4 11  0
 2  0      0 143908    840 696676    0    0    84 45060 5976 1973 80  9  3  9  0
 2  0      0 184452    840 665348    0    0    64 17700 3959 2928 65  5 14 17  0
 1  1      0 156816    840 670560    0    0    24 41416 4327 4366 62  4 17 17  0
 2  0      0 104820    840 666788    0    0    48 42548 7217 3028 75 12  3 10  0
 3  0      0 268368    840 651884    0    0     0 32708 5157 1935 89  5  1  6  0
 1  1      0 271708    840 650220    0    0   108 32744 5033 3626 63  6 15 16  0
 2  0      0 300132    840 664928    0    0    24 32772 4653 2231 74  6  9 10  0
 2  0      0 231520    840 655000    0    0    52 47492 9517 2793 79 10  3  9  0
 1  0      0 252292    840 649760    0    0    24 52604 5729 3258 73  8  7 13  0
 2  0      0 250832    840 647944    0    0    32 17724 4301 3988 57  4 21 18  0
 2  0      0 313436    840 654068    0    0    24 32364 5057 2384 71 10 12  7  0
 2  0      0 242948    840 655512    0    0    20 50904 9207 2154 75 12  3 10  0
 1  0      0 229536    840 647140    0    0    24 38704 5709 3394 72  9  6 13  0
 3  0      0 205988    840 648644    0    0    32 21280 3917 3405 58  4 19 18  0
 2  0      0 242528    840 677732    0    0    16 33052 7920 2853 77 11  1 10  0
 2  0      0 238104    840 669964    0    0     8 50200 6496 2321 80 11  2  8  0
 2  0      0 188616    840 649128    0    0     8 33104 2937 2547 66  5 18 11  0
 2  0      0 198404    840 663100    0    0    12 37196 7459 3103 78  9  5  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 114992    840 658920    0    0    16 44872 5923 1697 80  7  3  9  0
 3  0      0 155916    840 643740    0    0    24 38828 6661 3200 68  8  7 17  0
 1  1      0 133164    840 643756    0    0    16 24708 3966 3699 59  5 23 13  0
 2  0      0 130392    840 648444    0    0    44 32056 4997 2696 78  6  4 13  0
 3  0      0 103508    840 610192    0    0    16 44688 10155 3236 79  7  3 11  0
 2  0      0 229612    840 603312    0    0   128 55912 6289 3947 69 10 11 10  0
 2  0      0 236340    840 608652    0    0    20 29088 3219 2226 71  4 14 11  0
 2  0      0 247452    840 634328    0    0     4 34168 9554 1631 76 10  2 13  0
 2  0      0 285504    840 610772    0    0     8 54280 7516 2739 80  8  4  9  0
 2  0      0 343352    840 603480    0    0     0 31304 3951 1556 85  2  4  9  0
 3  0      0 349008    840 625032    0    0   148 30220 6272 5032 69  6  9 17  0
 2  2      0 251852    840 632732    0    0   252 50192 8674 2150 71 15  2 11  0
 2  0      0 324460    840 642148    0    0    88 36288 10175 4476 83  8  2  8  0
 2  0      0 290612    840 636096    0    0 16748 44492 6603 2769 78  9  2 12  0
 2  0      0 263884    840 636112    0    0     0 17928 4773 4355 59  5 17 19  0
 2  0      0 288976    840 655292    0    0     0 42944 7664 3154 82  6  3 10  0
 1  1      0 418168    840 640340    0    0     0 52672 5737 2205 73  9  6 12  0
 1  0      0 358468    840 638684    0    0     0 18964 3125 2412 57  4 21 18  0
 3  0      0 240672    840 654340    0    0     0 31968 4309 2236 68  8 11 12  0
 2  0      0 243616    840 653400    0    0     0 44112 7261 1772 81 10  2  7  0
 2  0      0 152392    840 676904    0    0     0 44148 7742 2100 69 13  3 16  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 180080    840 634744    0    0     0 29872 3917 2531 70  4 17  9  0
 3  0      0 123008    840 642784    0    0     0 26832 3730 2731 64  6 19 12  0
 5  0      0 126552    840 620220    0    0     0 41132 23759 1986 79 16  1  5  0
 2  0      0 166000    840 526868    0    0   164 54444 6860 3576 72  9  7 14  0
 2  1      0 294180    840 501100    0    0    48 25380 12863 2010 61  8 17 13  0
 2  0      0 239244    840 501260    0    0   160  6388 5413 4969 45  4 24 27  0
 2  1      0 628164    840 519300    0    0   136 26608 5669 5115 41 10 30 19  0
 3  0      0 654576    840 527220    0    0   256 59592 5296 5048 48 12 24 15  0
 0  1      0 726908    840 518084    0    0   476  6764 6342 8075 18  4 58 19  0
 2  0      0 703528    840 523016    0    0   856  7916 9526 12154 46  4 22 28  0
 1  1      0 703528    840 523820    0    0   708  2728 2848 2122 54  1 20 26  0
 1  1      0 723184    840 525096    0    0   936  3348 3690 2136 61  3  6 31  0
 1  1      0 723184    840 526116    0    0   876  3188 3384 2258 53  3 14 30  0
 1  1      0 740824    840 527104    0    0   812  2816 3136 2007 63  1 11 26  0
 1  1      0 749136    840 535516    0    0   924  3708 7431 8219 48  4 20 28  0
 2  0      0 482020    840 556628    0    0  1332 28024 9869 15654 28 12 35 26  0
 3  1      0 679876    840 560676    0    0   896  9828 5593 5685 56  5  9 30  0
 2  0      0 725316    840 580744    0    0   688 25480 5393 5571 62  7 11 20  0
 2  0      0 581432    840 605220    0    0   640 26720 3025 2205 63  4 14 19  0
 1  1      0 614996    840 622420    0    0   316 36380 6752 2221 78 10  1 11  0
 2  0      0 463064    840 627272    0    0   200 49008 4494 1745 83  7  1 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 453204    840 629260    0    0   248 30880 5579 3486 71  6 12 12  0
 1  1      0 491280    840 637304    0    0   352 17936 3971 2662 66  5 10 20  0
 2  0      0 478856    840 650840    0    0    76 39780 5902 2571 77 10  3 11  0
 2  0      0 401224    840 653796    0    0     0 49804 7569 2883 80  8  3  9  0
 2  0      0 418716    840 630972    0    0     0 37124 7804 2930 78  9  3 10  0
 2  0      0 414400    840 634372    0    0     0 29164 3984 2482 67  6 15 12  0
 2  0      0 401476    840 677144    0    0     0 45216 6278 2620 78 11  1  9  0
 2  0      0 436436    840 633732    0    0     0 47816 8983 2874 79 12  2  7  0
 2  0      0 339280    840 630556    0    0     0 31608 5587 2051 67  9 10 14  0
 1  0      0 277260    840 632216    0    0     0 17772 4242 3865 58  3 22 18  0
 2  0      0 293036    840 653440    0    0     0 44440 8151 2260 77 11  3 10  0
 2  0      0 197316    840 647828    0    0     0 43948 3898 1660 81  7  3  8  0
 2  0      0 244356    840 630916    0    0     0 31176 5182 3009 62 12 12 15  0
 4  0      0 202144    840 639988    0    0     0 33968 3835 2696 65  7  9 19  0
 2  0      0 204368    840 640080    0    0     0 48136 9590 3258 73 13  3 11  0
 2  0      0 247200    840 662780    0    0     0 39620 7684 3354 81  9  2  9  0
 1  0      0 331484    840 626236    0    0     0 34348 5671 2543 75  7  5 14  0
 1  1      0 328212    840 639012    0    0   224 31704 5305 2634 71  6  8 16  0
 2  0      0 252260    840 634548    0    0     0 48428 7532 2193 80  9  3  9  0
 1  1      0 250244    840 632568    0    0     0 32764 4146 2781 66  3 17 13  0
 1  1      0 272916    840 630748    0    0     0 18252 3907 2397 55  5 18 22  0
