procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 12363264   2168 1713328    0    0    36  2676 1272  389 40  3 53  4  0
 2  0      0 12302052   2168 1718732    0    0     0 26884 7725 2011 83 11  1  5  0
 2  0      0 12293376   2168 1712892    0    0     0 12352 6567 1556 92  5  0  3  0
 1  1      0 12292480   2168 1699892    0    0     0  2340 4056  814 92  4  0  5  0
 3  0      0 12267280   2168 1699900    0    0     0  1476 6768  701 89  5  0  6  0
 2  0      0 12224636   2168 1699904    0    0     0  1304 4953  636 91  4  1  4  0
 2  0      0 12225372   2168 1699912    0    0     0  1752 3800  670 91  5  0  5  0
 2  0      0 12278920   2168 1699920    0    0     0  2944 3288  669 90  5  0  5  0
 2  0      0 12344248   2168 1699932    0    0     0  2048 5252  880 85  5  0 11  0
 2  0      0 12344248   2168 1699940    0    0     0  1412 3403  674 92  1  0  7  0
 2  0      0 12344248   2168 1699952    0    0     0  2036 5100  858 84  5  0 11  0
 2  0      0 12398084   2168 1699960    0    0     0  1392 4017  688 90  3  0  7  0
 2  0      0 12397580   2168 1699972    0    0     0  1808 4622  807 85  6  0 10  0
 1  1      0 12326508   2168 1699980    0    0     0  1428 3796  688 90  3  0  7  0
 2  0      0 12163732   2168 1699988    0    0     0  1076 3134  593 87  8  0  5  0
 2  0      0 12180356   2168 1700000    0    0     0  7660 4722  834 89  4  0  7  0
 2  0      0 12164216   2168 1700008    0    0     0  2024 4210  759 91  2  0  7  0
 2  0      0 12162956   2168 1700020    0    0     0 17912 3744  702 87  5  0  8  0
 2  0      0 12184008   2168 1713176    0    0     0 29116 3999 1466 85  8  0  6  0
 2  0      0 12220252   2168 1713160    0    0     0 24976 6193 1295 85  9  0  5  0
 2  0      0 12357564   2168 1717112    0    0     0 31328 7556 1652 81 12  2  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12322024   2168 1699932    0    0     0 34584 8593 2286 84  8  1  7  0
 2  0      0 12311060   2168 1699888    0    0     0 16092 4463  890 90  5  1  5  0
 2  0      0 12311496   2168 1705912    0    0     0 28376 5916 2263 86  7  0  6  0
 2  0      0 12353232   2168 1707868    0    0     0 27556 5831  972 87  7  1  5  0
 2  0      0 12392292   2168 1711284    0    0     0 24964 10507 2726 83 10  1  7  0
 2  0      0 12367660   2168 1708228    0    0     0 28248 5406 1104 84 10  1  6  0
 2  0      0 12392932   2168 1711376    0    0     0 39756 5021 1433 86  7  1  6  0
 2  0      0 12429308   2168 1717572    0    0     0 23704 8352 1655 84 10  0  5  0
 3  1      0 12372920   2168 1717564    0    0     0 34296 7244 1247 86  8  1  6  0
 2  0      0 12306832   2168 1709980    0    0     0 32444 9315 2903 85  6  1  8  0
 2  0      0 12291652   2168 1709372    0    0     0 26556 4169 1332 86  9  1  4  0
 2  0      0 12302992   2168 1717532    0    0     0 34176 8142 1856 84 10  1  6  0
 2  0      0 12260400   2168 1720196    0    0     0 23940 9240 2324 82 11  0  6  0
 2  0      0 12214032   2168 1704144    0    0     0 29756 4270 1325 89  6  1  5  0
 2  0      0 12196140   2168 1704152    0    0     0 16848 4894  937 87  5  1  7  0
 2  1      0 12203288   2168 1717616    0    0     0 30112 4173 1406 88  6  2  5  0
 2  0      0 12266768   2168 1713664    0    0     0 34364 7365 1804 81 12  0  6  0
 1  1      0 12273820   2168 1718332    0    0     0 25760 9770 1895 85  8  1  6  0
 2  0      0 12266176   2168 1706904    0    0     0 26784 6068 1385 88  7  1  5  0
 2  0      0 12274572   2168 1710604    0    0     0 33204 6894 1465 83 10  1  7  0
 2  0      0 12250060   2168 1710120    0    0     0 31564 4432 1806 88  7  1  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12236704   2168 1712116    0    0     0 15672 6522 1629 87  8  0  6  0
 2  0      0 12192600   2168 1722072    0    0     0 47420 8649 1648 76 16  1  6  0
 1  1      0 12172440   2168 1700076    0    0     0 23300 8898 2041 86 10  1  4  0
 1  1      0 12283636   2168 1704924    0    0     0 33996 6443 1725 82 11  1  7  0
 5  0      0 12268048   2168 1708848    0    0     0 31500 8167 1400 83  9  1  7  0
 3  0      0 12267924   2168 1703868    0    0     0 42188 6229 1693 84  9  0  6  0
 3  0      0 12298168   2168 1703796    0    0     0  1728 4741  786 90  3  0  6  0
 2  0      0 12296836   2168 1719556    0    0     0 31372 5041 1362 83 11  1  6  0
 2  0      0 12283740   2168 1722580    0    0     0 31120 7078 2134 80 13  0  6  0
 3  0      0 12281724   2168 1709520    0    0     0 31432 8763 2441 83 11  1  6  0
 3  0      0 12274928   2168 1711140    0    0     0 39312 7519 1478 83 10  0  7  0
 3  0      0 12263848   2168 1706536    0    0     0 26468 7227 1619 80 12  0  7  0
 3  0      0 12379472   2168 1708944    0    0     0 23612 6352  983 87  7  1  6  0
 3  0      0 12354500   2168 1709652    0    0     0 35932 8822 1509 83 12  1  5  0
 3  0      0 12314692   2168 1708176    0    0     0 31728 6274 1525 86  7  0  6  0
 3  0      0 12335480   2168 1715544    0    0     0 39284 5422 1875 84  8  1  7  0
 3  0      0 12314560   2168 1724040    0    0     0 14668 5042  704 91  4  0  5  0
 2  0      0 12262400   2168 1718980    0    0     0 30552 8568 1763 84  9  1  7  0
 3  0      0 12234132   2168 1703104    0    0     0 31596 8251 1085 82 11  0  6  0
 3  0      0 12268840   2168 1709944    0    0     0 43380 4054 1178 85  9  1  5  0
 3  0      0 12280740   2168 1713436    0    0     0 34664 9106 2534 84 10  0  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 12264864   2168 1710984    0    0     0 14292 5245 1314 93  3  0  5  0
 3  0      0 12250780   2168 1717604    0    0     0 36164 8160 1943 83 11  1  6  0
 3  0      0 12245296   2168 1703752    0    0     0 25172 4106 1363 91  2  1  6  0
 3  0      0 12279316   2168 1713792    0    0     0 30688 5043 1661 88  6  1  6  0
 3  0      0 12264100   2168 1710764    0    0     0 24000 8201 1859 81 13  0  5  0
 3  1      0 12269228   2168 1712044    0    0     0 34508 7200 1236 87  7  1  5  0
 2  1      0 12256880   2168 1705400    0    0     0 31160 7409 1130 86  7  1  7  0
 3  0      0 12281188   2168 1712360    0    0     0 22928 3308  706 89  5  0  5  0
 3  0      0 12274732   2168 1721740    0    0     0 32244 6532 1889 86  8  0  6  0
 3  0      0 12306824   2168 1715404    0    0     0 18100 7508 1351 86  9  1  5  0
 3  0      0 12314384   2168 1715192    0    0     0 40180 8470 1160 83  9  1  8  0
 2  1      0 12319868   2168 1708004    0    0     0 31768 5837 1897 89  4  0  6  0
 3  0      0 12372724   2168 1713608    0    0     0 28864 4817 2008 88  6  0  5  0
 3  0      0 12423716   2168 1717044    0    0     0 29452 9328 1879 86 10  0  4  0
 3  0      0 12414592   2168 1716340    0    0     0 28464 9129 1986 80  9  1  9  0
 3  0      0 12384352   2168 1718360    0    0     0 47020 5435 1663 85  8  0  7  0
 3  0      0 12405968   2168 1723952    0    0     0 18848 4914 1911 90  5  0  4  0
 4  1      0 12378000   2168 1716868    0    0     0 36080 7765 1479 80 12  1  8  0
 3  0      0 12373716   2168 1720808    0    0     0 18192 9180 2240 81 12  0  7  0
 3  0      0 12320732   2168 1710996    0    0     0 40308 7176 2079 85  9  1  5  0
 2  1      0 12319224   2168 1713480    0    0     0 48560 8806 2369 77 11  3 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 12369620   2168 1724888    0    0     0 19576 7933 1226 80 13  1  7  0
 2  1      0 12364328   2168 1720200    0    0     0 38032 9452 2807 80 14  1  6  0
 2  1      0 12336860   2168 1707324    0    0     0 35280 8478 1967 82 10  1  7  0
 3  0      0 12307124   2168 1711000    0    0     0 21492 3637  906 92  3  0  5  0
 4  0      0 12331320   2168 1721980    0    0     0 20220 7075 1859 83 11  1  6  0
 2  0      0 12361172   2168 1718972    0    0     0 33360 7580 1892 83 11  1  5  0
 3  0      0 12288596   2168 1719196    0    0     0 41176 5404 1272 83 10  1  7  0
 2  0      0 12283048   2168 1708896    0    0     0  8488 6688 1134 85  8  0  7  0
 2  0      0 12195388   2168 1708908    0    0     0  1852 3936  764 90  4  1  6  0
 2  0      0 12208664   2168 1722248    0    0     0 41400 5886 1578 83 12  1  5  0
 1  0      0 12160028   2168 1716412    0    0     0 19744 5686  844 91  4  1  5  0
 2  0      0 12192200   2168 1717856    0    0     0 18568 8544 1276 81 12  1  6  0
 2  0      0 12115384   2168 1724436    0    0     0 22176 10457 1640 84 11  0  5  0
 2  0      0 12088924   2168 1708148    0    0     0  3008 4647  633 91  5  0  5  0
 2  0      0 12164120   2168 1708156    0    0     0  1232 3432  630 93  3  0  4  0
 2  0      0 12161656   2168 1708160    0    0     0  1344 3152  657 91  3  1  5  0
 2  0      0 12155992   2168 1708168    0    0     0  1168 3114  587 95  1  0  4  0
 2  0      0 12265048   2168 1708176    0    0     0  1640 4634  741 87  7  0  6  0
