procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13232392   2168 1551860    0    0    32  3756 1658 2638  9  2 84  5  0
 2  0      0 13211092   2168 1538996    0    0     0 50812 3419 3281 41 13 40  6  0
 0  0      0 13205836   2168 1537436    0    0     0 29576 3336 4730 25  3 69  3  0
 1  0      0 13146552   2168 1549976    0    0     0 29916 3512 4890 25  7 66  3  0
 0  0      0 13178112   2168 1539828    0    0     0 36580 3078 3423 37  6 51  5  0
 0  1      0 13178112   2168 1539828    0    0     0 21480 2525 4170  5  2 91  2  0
 0  0      0 13178112   2168 1539828    0    0     0 15248 4325 6947 13  2 84  2  0
 2  0      0 13144064   2168 1542640    0    0     0 26944 4400 6770 19  3 75  3  0
 1  0      0 13183128   2168 1555560    0    0     0 44964 2428 2511 39 11 44  6  0
 0  0      0 13242732   2168 1540352    0    0     0 32788 2785 3408 25  4 68  4  0
 0  0      0 13222440   2168 1540296    0    0     0 14916 4146 4942 14  2 84  1  0
 1  0      0 13269092   2168 1547704    0    0     0 28848 3805 5346 21  6 70  3  0
 1  0      0 13182428   2168 1548320    0    0     0 53732 2820 2805 45 10 40  6  0
 1  0      0 13154708   2168 1539372    0    0     0 18420 3081 4483 19  5 74  3  0
 0  0      0 13152944   2168 1539376    0    0     0  7248 2994 4968  8  1 90  0  0
 2  0      0 13124972   2168 1541756    0    0     0 25096 4687 5616 20  4 75  1  0
 0  1      0 13122200   2168 1562648    0    0     0 49856 3273 3781 44 10 42  5  0
 0  0      0 13193012   2168 1540428    0    0     0 40172 3406 3517 45  6 43  5  0
 0  0      0 13249308   2168 1540428    0    0     0 14912 3678 6179 14  0 85  1  0
 0  0      0 13249428   2168 1540432    0    0     0 14908 3858 6186 11  2 86  1  0
 1  0      0 13233300   2168 1554580    0    0     0 43680 2901 3602 34  9 52  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13208544   2168 1541036    0    0     0 48560 4212 4120 37 12 46  6  0
 0  0      0 13192160   2168 1541036    0    0     0 14904 3192 4440  7  3 89  1  0
 1  0      0 13196948   2168 1550612    0    0     0 34380 2852 3989 26  8 63  4  0
 0  0      0 13230140   2168 1544076    0    0     0 37016 2818 2866 39  6 50  5  0
 2  0      0 13227620   2168 1543976    0    0     0 15248 2792 4407  9  2 87  1  0
 1  0      0 13198920   2168 1543980    0    0     0 22876 3486 5555 18  2 79  1  0
 2  0      0 13192880   2168 1550828    0    0     0 30912 2754 4225 22  2 73  4  0
 2  0      0 13142736   2168 1550172    0    0     0 48408 3529 3119 43 12 39  6  0
 0  0      0 13110228   2168 1540916    0    0     0 25248 2390 2635 32  7 58  4  0
 0  0      0 13110228   2168 1540916    0    0     0    48 3815 6183  5  1 94  1  0
 1  1      0 13101068   2168 1545168    0    0     0 33440 4424 6129 32  7 60  2  0
 1  0      0 13138636   2168 1548144    0    0     0 39688 2765 3075 43  9 42  6  0
 0  0      0 13142920   2168 1541848    0    0     0  5780 2243 3577 10  1 88  1  0
 0  0      0 13142920   2168 1541848    0    0     0    44 3096 5211  5  1 93  0  0
 2  0      0 13243384   2168 1541848    0    0     0   372 3387 5421  8  1 91  1  0
 0  0      0 13243384   2168 1541848    0    0     0   396 3305 5405  7  1 92  1  0
 0  0      0 13243160   2168 1541848    0    0     0  2268 6178 9623 18  3 74  4  0
 0  0      0 13243160   2168 1541848    0    0     0    20 2437 4049  3  0 97  1  0
 0  0      0 13243160   2168 1541848    0    0     0    24 4511 7379  9  1 91  0  0
 0  0      0 13243160   2168 1541848    0    0     0    32 4850 7958  5  2 93  1  0
 0  0      0 13299104   2168 1541852    0    0     0    48 4949 8112  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 13297620   2168 1541860    0    0     0   688 7722 12640 24  4 68  4  0
 0  0      0 13297716   2168 1541864    0    0     0    20 4553 7536  7  1 92  0  0
 0  0      0 13297716   2168 1541864    0    0     0    24 5150 8320  8  1 91  1  0
 0  0      0 13297716   2168 1541864    0    0     0   496 4475 7281  6  0 93  1  0
 0  0      0 13324464   2168 1541864    0    0     0   580 4247 6465 18  3 78  3  0
 0  0      0 13364792   2168 1541864    0    0     0  1664 3660 5876  9  2 88  1  0
 0  0      0 13364792   2168 1541864    0    0     0    48 5512 8871  6  2 91  1  0
 0  0      0 13364792   2168 1541864    0    0     0 14932 3904 6268  9  3 87  1  0
 1  0      0 13326420   2168 1541864    0    0     0 14944 4245 6840 13  3 84  1  0
 1  0      0 13296616   2168 1556452    0    0     0 49104 3340 2744 45 10 40  6  0
 0  0      0 13260264   2168 1542216    0    0     0 45444 4345 3671 34  9 51  5  0
 0  0      0 13260264   2168 1542216    0    0     0   160 3017 4993  4  2 94  0  0
 0  0      0 13227496   2168 1542220    0    0     0 14948 4248 6745 11  1 87  1  0
 1  0      0 13170352   2168 1548028    0    0     0 35752 5163 6119 22  4 72  2  0
 1  0      0 13138096   2168 1567888    0    0     0 40388 2249 2170 37 11 46  6  0
 0  0      0 13139080   2168 1541588    0    0     0 40204 5294 3787 39  7 48  5  0
 0  0      0 13155208   2168 1541588    0    0     0 14940 3037 4787 13  1 85  1  0
 0  0      0 13155208   2168 1541588    0    0     0 14948 3992 6348 12  3 84  0  0
 2  0      0 13167208   2168 1552400    0    0     0 47924 2860 3374 42  9 43  6  0
 0  0      0 13206832   2168 1537664    0    0     0 37316 2932 3635 32  7 57  4  0
 0  0      0 13211468   2168 1537660    0    0     0 15040 3161 4386 14  4 81  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13237820   2168 1547980    0    0     0 25360 3891 5771 19  4 76  2  0
 1  0      0 13218272   2168 1547656    0    0     0 40632 2897 3196 37 11 45  7  0
 0  0      0 13224320   2168 1540464    0    0     0 19868 2758 4238 15  3 81  2  0
 0  0      0 13218804   2168 1540464    0    0     0 15420 3174 4894 12  1 86  1  0
 0  0      0 13202172   2168 1540468    0    0     0 16592 4122 6586 14  2 83  1  0
 1  0      0 13201164   2168 1550640    0    0     0 44948 2701 3306 37  9 48  5  0
