procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 4760252   2168 1640640    0    0    22  1097 1424  784 35  2 58  5  0
 2  0      0 4759244   2168 1640604    0    0     0  3440 5324 2413 70  3  9 18  0
 2  0      0 4751432   2168 1640608    0    0     0  1460 4747  585 92  3  0  4  0
 2  0      0 4749164   2168 1640612    0    0     0  1732 6121  681 91  3  0  6  0
 2  0      0 4694480   2168 1640616    0    0     0  1396 4243  586 91  4  0  5  0
 2  0      0 4663740   2168 1640620    0    0     0  1644 5599  652 90  4  0  6  0
 1  1      0 4624428   2168 1640624    0    0     0  1584 5341  661 90  5  0  6  0
 2  0      0 4622916   2168 1640632    0    0     0  1600 4389  616 90  6  0  4  0
 2  0      0 4621404   2168 1640636    0    0     0  2132 6543  721 90  3  0  7  0
 2  0      0 4616108   2168 1640644    0    0     0  3444 4182  683 87  5  1  8  0
 2  0      0 4615100   2168 1640648    0    0     0  9468 5216  833 94  1  0  6  0
 2  0      0 4613588   2168 1640652    0    0     0  1688 5636  680 89  5  0  6  0
 1  1      0 4612328   2168 1640656    0    0     0  1356 4576  587 94  2  1  4  0
 1  1      0 4610564   2168 1640660    0    0     0  1836 5942  679 87  7  1  6  0
 2  0      0 4609556   2168 1640668    0    0     0  1480 4800  645 92  2  0  5  0
 2  0      0 4608548   2168 1640676    0    0     0  1544 4833  639 91  3  1  6  0
 2  0      0 4607036   2168 1640684    0    0     0  1788 5903  670 91  3  0  6  0
 2  0      0 4605776   2168 1640688    0    0     0  1556 4309  602 93  2  0  5  0
 2  0      0 4604516   2168 1640692    0    0     0  1836 5240  621 92  3  0  6  0
 1  1      0 4588640   2168 1640692    0    0     0  3364 5028  652 91  3  0  6  0
 2  0      0 4587632   2168 1640704    0    0     0  1428 4640  588 93  2  0  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 4585868   2168 1640708    0    0     0  2044 5791  775 87  6  0  7  0
 2  0      0 4584608   2168 1640712    0    0     0  1388 4391  568 90  5  1  5  0
 2  0      0 4583096   2168 1640716    0    0     0  1620 5451  624 92  2  0  6  0
 2  0      0 4581612   2168 1640720    0    0     0  1708 5541  677 89  5  1  6  0
 2  0      0 4580356   2168 1640724    0    0     0  1556 4516  609 91  4  0  5  0
 2  0      0 4578592   2168 1640728    0    0     0  1880 6302  712 90  3  0  7  0
 2  0      0 4577332   2168 1640732    0    0     0  1620 4666  654 92  2  1  5  1
 2  0      0 4575820   2168 1640744    0    0     0  1756 5317  615 91  4  0  6  0
 2  0      0 4613128   2168 1648980    0    0     0 15572 6390 1697 86  6  1  7  0
 1  1      0 4603536   2168 1653388    0    0     0 26792 5397 1689 87  6  1  7  0
 1  1      0 4646120   2168 1643532    0    0     0  8464 6821 1138 86  7  1  6  0
 1  1      0 4698284   2168 1643536    0    0     0  1524 7354  655 91  3  0  6  0
 2  0      0 4698284   2168 1643540    0    0     0  1596 5346  630 92  3  0  6  0
 2  0      0 4698284   2168 1643544    0    0     0  1828 5758  787 89  4  1  6  0
 2  0      0 4646624   2168 1643552    0    0     0  1368 4315  560 90  6  0  5  0
 2  0      0 4645112   2168 1643556    0    0     0  1848 5966  687 90  4  0  7  0
 2  0      0 4643852   2168 1643560    0    0     0  1660 4683  596 92  3  1  5  0
 2  0      0 4642340   2168 1643572    0    0     0  1716 5235  628 92  3  0  5  0
 2  0      0 4636796   2168 1643576    0    0     0  3552 5817  707 87  6  0  7  0
 2  0      0 4636040   2168 1643584    0    0     0  1484 4500  625 91  4  0  5  0
 2  0      0 4634524   2168 1643592    0    0     0  1628 5635  637 88  7  0  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 4633264   2168 1643604    0    0     0  1632 5328  665 88  6  0  5  0
 2  0      0 4632256   2168 1643608    0    0     0  1420 4635  623 90  5  0  5  0
 2  0      0 4630744   2168 1643616    0    0     0  1836 6167  692 88  6  0  6  0
 2  0      0 4629736   2168 1643624    0    0     0  1460 4756  601 92  3  0  5  0
 2  0      0 4628476   2168 1643632    0    0     0  1500 5129  610 93  1  1  5  0
 2  0      0 4626964   2168 1643636    0    0     0  1912 5335  642 91  4  0  6  0
 2  0      0 4625704   2168 1643640    0    0     0  1632 4296  726 94  1  0  5  0
 2  0      0 4622180   2168 1643644    0    0     0  3572 5578  645 88  6  0  7  0
 2  0      0 4621172   2168 1643652    0    0     0  1480 4842  614 93  2  0  5  0
 2  0      0 4619912   2168 1643656    0    0     0  1392 4993  579 93  3  0  5  0
 2  0      0 4618400   2168 1643660    0    0     0  1776 5963  671 90  4  0  6  0
 2  0      0 4616384   2168 1643668    0    0     0  1380 4475  619 92  3  0  4  0
 2  0      0 4615124   2168 1643672    0    0     0  1716 6119  702 88  6  0  6  0
 2  0      0 4613864   2168 1643680    0    0     0  1740 5373  654 90  5  0  5  0
 2  0      0 4612856   2168 1643684    0    0     0  1448 4901  723 91  4  1  5  0
 3  0      0 4611092   2168 1643688    0    0     0  2060 6052  717 89  4  0  6  0
 3  0      0 4609832   2168 1643700    0    0     0  1692 4509  625 91  4  0  5  0
 3  0      0 4604288   2168 1643704    0    0     0  3396 5094  614 89  4  0  6  0
 3  0      0 4603028   2168 1643708    0    0     0  1776 5738  721 89  4  1  6  0
 3  0      0 4601768   2168 1643712    0    0     0  1404 4413  567 92  3  0  5  0
 3  0      0 4600508   2168 1643716    0    0     0  1796 6198  673 89  5  0  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4599500   2168 1643724    0    0     0  1396 4815  559 92  3  0  4  0
 3  0      0 4598240   2168 1643728    0    0     0  1544 5189  626 89  6  0  5  0
 3  0      0 4596984   2168 1643732    0    0     0  1744 5815  680 88  6  0  6  0
 3  0      0 4595976   2168 1643740    0    0     0  1388 4260  698 89  6  0  4  0
 3  0      0 4594716   2168 1643744    0    0     0  2132 5179  815 89  4  0  7  0
 3  0      0 4593204   2168 1643756    0    0     0  1868 5083  638 90  4  0  6  0
 2  1      0 4589676   2168 1643760    0    0     0  3432 4494  634 90  4  0  6  0
 3  0      0 4588164   2168 1643764    0    0     0  1912 6453  774 90  3  1  7  0
