Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-40-165.ec2.internal) 	04/21/26 	_x86_64_	(2 CPU)

17:21:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:21:57     all   77.34    0.00    0.99   18.23    0.00    0.49    0.00    0.00    0.00    2.96
17:21:58     all   74.87    0.00    1.54   20.00    0.00    3.08    0.00    0.00    0.00    0.51
17:21:59     all   77.27    0.00    2.02   18.69    0.00    0.51    0.00    0.00    0.00    1.52
17:22:00     all   80.20    0.00    1.98   16.34    0.00    0.99    0.00    0.00    0.00    0.50
17:22:01     all   73.58    0.00    1.55   23.32    0.00    1.04    0.00    0.00    0.00    0.52
17:22:02     all   82.47    0.00    4.12   10.82    0.00    1.55    0.00    0.00    0.00    1.03
17:22:03     all   79.41    0.00    2.94   15.69    0.00    1.47    0.00    0.00    0.00    0.49
17:22:04     all   75.61    0.00    4.39   16.59    0.00    2.44    0.00    0.00    0.00    0.98
17:22:05     all   79.00    0.00    2.00   15.50    0.00    3.00    0.00    0.00    0.00    0.50
17:22:06     all   76.38    0.00    2.01   21.11    0.00    0.50    0.00    0.00    0.00    0.00
17:22:07     all   80.60    0.00    1.99   15.92    0.00    1.00    0.00    0.00    0.00    0.50
17:22:08     all   79.58    0.00    0.00   17.80    0.00    2.62    0.00    0.00    0.00    0.00
17:22:09     all   75.00    0.00    1.02   21.43    0.00    1.53    0.00    0.00    0.00    1.02
17:22:10     all   79.50    0.00    3.50   15.00    0.00    1.00    0.00    0.00    0.00    1.00
17:22:11     all   81.00    0.00    2.50   16.50    0.00    0.00    0.00    0.00    0.00    0.00
17:22:12     all   71.94    0.00    3.57   19.90    0.00    3.57    0.00    0.00    0.00    1.02
17:22:13     all   81.68    0.00    1.49   15.35    0.00    1.49    0.00    0.00    0.00    0.00
17:22:14     all   74.49    0.00    3.06   18.88    0.00    3.06    0.00    0.00    0.00    0.51
17:22:15     all   76.70    0.00    2.91   18.45    0.00    1.94    0.00    0.00    0.00    0.00
17:22:16     all   80.69    0.00    3.47   15.35    0.00    0.50    0.00    0.00    0.00    0.00
17:22:17     all   75.76    0.00    0.51   20.20    0.00    3.54    0.00    0.00    0.00    0.00
17:22:18     all   80.32    0.00    1.06   16.49    0.00    0.00    0.00    0.00    0.00    2.13
17:22:19     all   79.70    0.00    3.55   15.74    0.00    0.51    0.00    0.00    0.00    0.51
17:22:20     all   71.78    0.00    4.95   20.30    0.00    2.48    0.00    0.00    0.00    0.50
17:22:21     all   79.10    0.00    2.49   16.92    0.00    1.49    0.00    0.00    0.00    0.00
17:22:22     all   82.41    0.00    1.01   15.08    0.00    1.51    0.00    0.00    0.00    0.00
17:22:23     all   72.92    0.00    0.52   21.35    0.00    3.65    0.00    0.00    0.00    1.56
17:22:24     all   82.18    0.00    1.49   14.36    0.00    0.99    0.00    0.00    0.00    0.99
17:22:25     all   81.59    0.00    0.00   17.41    0.00    0.50    0.00    0.00    0.00    0.50
17:22:26     all   75.13    0.00    1.55   20.21    0.00    1.04    0.00    0.00    0.00    2.07
17:22:27     all   84.47    0.00    2.91   11.65    0.00    0.97    0.00    0.00    0.00    0.00
17:22:28     all   78.65    0.00    3.65   16.67    0.00    1.04    0.00    0.00    0.00    0.00
17:22:29     all   75.63    0.00    3.05   19.80    0.00    1.52    0.00    0.00    0.00    0.00
17:22:30     all   80.93    0.00    2.06   14.95    0.00    1.03    0.00    0.00    0.00    1.03
17:22:31     all   76.80    0.00    7.73   11.86    0.00    1.03    0.00    0.00    0.00    2.58
17:22:32     all   79.31    0.00    1.48   17.73    0.00    0.99    0.00    0.00    0.00    0.49
17:22:33     all   78.00    0.00    2.00   16.50    0.00    2.50    0.00    0.00    0.00    1.00
17:22:34     all   75.77    0.00    1.55   20.10    0.00    2.58    0.00    0.00    0.00    0.00
17:22:35     all   76.44    0.00    3.14   18.32    0.00    1.57    0.00    0.00    0.00    0.52
17:22:36     all   79.43    0.00    3.83   14.83    0.00    1.44    0.00    0.00    0.00    0.48
17:22:37     all   76.68    0.00    2.07   20.21    0.00    0.52    0.00    0.00    0.00    0.52
17:22:38     all   77.32    0.00    1.55   17.53    0.00    3.09    0.00    0.00    0.00    0.52
17:22:39     all   79.19    0.00    3.55   15.74    0.00    1.02    0.00    0.00    0.00    0.51
17:22:40     all   73.20    0.00    3.09   21.13    0.00    1.55    0.00    0.00    0.00    1.03
17:22:41     all   81.82    0.00    1.01   15.15    0.00    1.52    0.00    0.00    0.00    0.51
17:22:42     all   79.59    0.00    2.04   16.33    0.00    1.02    0.00    0.00    0.00    1.02
17:22:43     all   73.37    0.00    3.52   21.11    0.00    2.01    0.00    0.00    0.00    0.00
17:22:44     all   81.96    0.00    1.03   16.49    0.00    0.52    0.00    0.00    0.00    0.00
17:22:45     all   73.06    0.00    1.55   20.21    0.00    3.63    0.00    0.00    0.00    1.55
17:22:46     all   74.07    0.00    3.70   19.58    0.00    2.12    0.00    0.00    0.00    0.53
17:22:47     all   78.46    0.00    2.56   16.41    0.00    2.05    0.00    0.00    0.00    0.51
17:22:48     all   75.13    0.00    2.07   21.76    0.00    1.04    0.00    0.00    0.00    0.00
17:22:49     all   83.00    0.00    1.50   14.50    0.00    0.50    0.00    0.00    0.00    0.50
17:22:50     all   79.80    0.00    0.51   16.67    0.00    2.53    0.00    0.00    0.00    0.51
