procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 2750732   2168 655968    0    0   400  1031  254  435  2  1 97  1  0
 0  0      0 2750004   2168 654556    0    0     0  1808 1833 3080  3  1 95  1  0
 0  0      0 2749248   2168 654556    0    0     0  1160 1707 2907  3  0 95  2  0
 0  0      0 2749240   2168 655448    0    0     0  5288 2587 4296 10  2 86  3  0
 0  0      0 2749192   2168 653612    0    0     0  4656 2052 3423  6  0 90  3  0
 0  0      0 2749248   2168 653728    0    0     0  7224 2239 3906  4  2 90  5  0
 0  0      0 2749248   2168 653636    0    0     0  4560 2188 3494  7  4 87  3  0
 0  0      0 2749248   2168 653732    0    0     0  4532 2343 3959  4  2 92  3  0
 0  0      0 2749248   2168 653676    0    0     0    64 1626 2772  2  0 98  1  0
 0  0      0 2749248   2168 653676    0    0     0    44 1480 2566  0  0 99  1  0
 0  1      0 2749248   2168 653676    0    0     0   416 2188 3746  1  1 97  2  0
 0  0      0 2740928   2168 654056    0    0   268  2644 12198 18961 22  5 55 18  0
 0  0      0 2740928   2168 654056    0    0     0  2928 9470 14914  8  3 73 16  0
 0  0      0 2742444   2168 654300    0    0   128  7040 10234 16658 15  5 66 14  0
 0  0      0 2721780   2168 654412    0    0   128  1500 9756 16011 14  2 71 13  0
 0  1      0 2721780   2168 654440    0    0     0  1220 9045 15090  5  3 82 10  0
 0  0      0 2721276   2168 654440    0    0     0  1412 10488 17446  4  1 83 12  0
 0  0      0 2721276   2168 654440    0    0     0  1168 9703 15832 15  2 74 10  0
 0  0      0 2721276   2168 654440    0    0     0   376 3329 5722  3  1 93  3  0
 0  0      0 2721276   2168 654440    0    0     0    32 1257 2144  1  0 99  0  0
 0  0      0 2721024   2168 654440    0    0     0   508 1520 2535  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2720724   2168 654440    0    0     0   496 1773 3019  2  1 97  1  0
 0  0      0 2719512   2168 654440    0    0     0  1124 1355 2363  1  1 98  1  0
 0  0      0 2719008   2168 654440    0    0     0   596 1573 2717  0  1 98  1  0
 0  0      0 2719008   2168 654440    0    0     0    56 1215 2131  0  0 100  0  0
 0  0      0 2719008   2168 654440    0    0     0    24 1227 2115  0  0 99  1  0
 0  0      0 2719008   2168 654440    0    0     0    84 1644 2802  1  1 98  1  0
 0  0      0 2697084   2168 654440    0    0     0    28 1184 1965  6  1 93  0  0
 0  0      0 2697084   2168 654444    0    0     0     4 1086 1924  0  0 100  0  0
 0  0      0 2697084   2168 654444    0    0     0    24 1383 2356  1  0 99  1  0
 0  0      0 2696580   2168 654444    0    0     0   240 1214 2115  1  0 99  0  0
 0  0      0 2694848   2168 654604    0    0    32   476 1922 2972  4  1 94  1  0
 0  0      0 2693840   2168 654604    0    0     0  1128 1632 2812  1  0 98  1  0
 0  0      0 2693588   2168 654604    0    0     0   576 1174 2032  1  1 99  1  0
 0  0      0 2693588   2168 654604    0    0     0    44 1194 2092  0  0 100  0  0
 0  0      0 2689304   2168 654604    0    0     0    40 1394 2396  4  0 95  0  0
 0  0      0 2689304   2168 654604    0    0     0    56 1443 2527  0  0 99  1  0
 0  0      0 2689304   2168 654604    0    0     0    12 1114 1929  1  0 99  0  0
 0  0      0 2689304   2168 654604    0    0     0    20 1352 2324  0  1 99  1  0
