procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 5417740   2168 1551280    0    0    21  1338  324 1715  7  2 86  6  0
 0  0      0 5417612   2168 1551368    0    0     0    36 2341 3843  6  1 92  0  0
 0  1      0 5417612   2168 1551368    0    0     0  1352 8259 11729 22  5 64 10  0
 1  1      0 5417612   2168 1551368    0    0     0  2604 14923 22292 34  6 47 12  0
 0  0      0 5417612   2168 1551368    0    0     0  1572 9052 13775 18  6 66 10  0
 0  0      0 5417612   2168 1551368    0    0     0  3892 9701 12574 34  5 45 16  0
 0  1      0 5417612   2168 1551368    0    0     0  1892 8609 11639 26  3 57 15  0
 0  0      0 5417612   2168 1551368    0    0     0  1744 10174 14626 24  6 58 12  0
 0  0      0 5417104   2168 1551368    0    0     0  2152 8934 11015 29  6 48 17  0
 1  1      0 5416852   2168 1551368    0    0     0  1548 6023 7615 17  3 67 14  0
 0  1      0 5416600   2168 1551368    0    0     0  2536 9715 11788 27  3 48 22  0
 0  0      0 5416600   2168 1551368    0    0     0  1676 8227 11075 26  3 58 14  0
 0  0      0 5416348   2168 1551368    0    0     0  1924 10655 14900 28  3 56 13  0
 0  1      0 5416096   2168 1551368    0    0     0  1908 11282 16459 21  7 61 11  0
 2  1      0 5415592   2168 1551368    0    0     0  1904 8351 11324 22  3 61 14  0
 0  0      0 5409796   2168 1551372    0    0     0 11172 11605 15936 39  5 39 17  0
 1  1      0 5409544   2168 1551372    0    0     0  1424 6908 9450 22  3 63 11  0
 0  0      0 5409292   2168 1551372    0    0     0  2088 12010 16996 25  6 53 16  0
 0  0      0 5409040   2168 1551372    0    0     0  1900 9196 12376 29  3 54 15  0
 2  0      0 5408788   2168 1551372    0    0     0  1976 6466 7155 25  2 55 17  0
 1  0      0 5408536   2168 1551372    0    0     0  2248 12848 18111 28  5 49 17  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 5408284   2168 1551372    0    0     0  1428 7340 10078 20  4 65 12  0
 0  0      0 5408032   2168 1551372    0    0     0  2364 10786 13957 35  6 41 17  0
 3  0      0 5407780   2168 1551372    0    0     0  1876 7546 9890 19  4 63 14  0
 2  0      0 5434744   2168 1565596    0    0     0 15776 6888 6273 53  5 27 15  0
 0  0      0 5503540   2168 1554720    0    0     0 17648 7283 7922 36  6 40 18  0
 0  0      0 5503540   2168 1554720    0    0     0  1712 7879 11072 15  4 66 15  0
 1  1      0 5503540   2168 1554724    0    0     0  2460 8236 9338 34  2 44 21  0
 0  1      0 5503540   2168 1554724    0    0     0  1620 7925 10838 23  2 62 13  0
 1  1      0 5503540   2168 1554724    0    0     0  2128 11052 14942 30  4 51 15  0
 0  0      0 5503540   2168 1554724    0    0     0  1848 8597 11568 23  4 58 15  0
 0  0      0 5503540   2168 1554724    0    0     0  1884 8740 11611 30  5 51 14  0
 1  1      0 5503540   2168 1554724    0    0     0  2328 8644 10242 31  5 45 19  0
 1  1      0 5503540   2168 1554724    0    0     0  1820 5669 7262 17  2 69 12  0
 1  0      0 5503540   2168 1554724    0    0     0  2388 10360 13511 32  2 49 17  0
 3  0      0 5503540   2168 1554724    0    0     0  3436 6983 8921 27  2 57 14  0
 1  1      0 5503540   2168 1554724    0    0     0  1648 9740 14003 24  4 60 12  0
 2  0      0 5503540   2168 1554724    0    0     0  2068 9554 12449 29  6 50 15  0
 2  0      0 5503540   2168 1554724    0    0     0  1288 6028 8204 20  3 66 11  0
 2  0      0 5503540   2168 1554724    0    0     0  2292 7959 8638 28  4 48 20  0
 0  0      0 5503540   2168 1554724    0    0     0  1656 7255 9344 21  4 61 14  0
 2  0      0 5503540   2168 1554732    0    0     0  1620 7786 10325 24  3 59 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 5503540   2168 1554732    0    0     0  2352 11271 15388 26  6 49 18  0
 0  0      0 5503540   2168 1554732    0    0     0  1604 7154 9814 23  1 65 11  0
 0  0      0 5503540   2168 1554736    0    0     0  2004 8582 11816 25  5 56 14  0
 0  0      0 5503540   2168 1554736    0    0     0  3836 7659 9400 29  5 48 18  0
 0  1      0 5503540   2168 1554736    0    0     0  1400 6447 8661 22  3 63 12  0
 0  0      0 5503540   2168 1554736    0    0     0  2236 14356 20974 29  8 49 15  0
 1  1      0 5503540   2168 1554736    0    0     0  1596 9292 13353 20  3 65 12  0
 0  0      0 5503540   2168 1554736    0    0     0  1548 8066 10877 28  4 56 11  0
 1  1      0 5503540   2168 1554736    0    0     0  2160 10894 14645 32  4 48 16  0
 0  0      0 5503540   2168 1554736    0    0     0  1384 7449 10669 19  3 67 11  0
 0  1      0 5503540   2168 1554736    0    0     0  2188 9326 11882 27  4 51 18  0
 0  0      0 5503540   2168 1554736    0    0     0  1756 7219 9650 23  2 63 13  0
 0  0      0 5503540   2168 1554736    0    0     0  1228 5230 7582 16  2 73  9  0
 0  0      0 5503540   2168 1554740    0    0     0  3248 5840 7449 20  3 64 13  0
 0  1      0 5503540   2168 1554740    0    0     0  1372 5756 7685 13  3 71 12  0
 0  1      0 5503540   2168 1554740    0    0     0  1968 9808 13465 24  4 57 15  0
 0  0      0 5503540   2168 1554740    0    0     0  1884 6837 8013 25  3 56 16  0
 0  0      0 5503540   2168 1554740    0    0     0  1368 6868 9921  9  4 74 13  0
 0  1      0 5503540   2168 1554740    0    0     0  2080 12069 17398 32  4 51 14  0
 0  0      0 5503540   2168 1554740    0    0     0  1668 8816 12406 29  2 57 12  0
 0  0      0 5503540   2168 1554740    0    0     0  1020 5939 8618 16  1 74  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 5503540   2168 1554740    0    0     0  1716 8018 11539 15  6 68 11  0
 0  0      0 5503540   2168 1554740    0    0     0  2360 12858 18734 27  5 52 15  0
 0  0      0 5500764   2168 1554740    0    0     0  3052 5818 8357 21  7 62 10  0
 3  0      0 5500764   2168 1554752    0    0     0  2152 8089 9711 30  2 50 18  0
 0  0      0 5500764   2168 1554752    0    0     0  1764 9770 13617 20  4 61 14  0
