Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-43-117.ec2.internal) 	04/21/26 	_x86_64_	(2 CPU)

17:49:47     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:49:48     all    6.40    0.00    1.48    0.49    0.00    0.00    0.00    0.00    0.00   91.63
17:49:49     all   21.69    0.00    4.76    8.99    0.00    0.00    0.00    0.00    0.00   64.55
17:49:50     all   34.59    0.00    5.41   12.43    0.00    0.54    0.00    0.00    0.00   47.03
17:49:51     all   17.86    0.00    5.10   10.20    0.00    1.02    0.00    0.00    0.00   65.82
17:49:52     all   33.83    0.00    4.48   15.92    0.00    0.50    0.00    0.00    0.00   45.27
17:49:53     all   24.87    0.00    2.07   15.54    0.00    0.52    0.00    0.00    0.00   56.99
17:49:54     all   24.37    0.00    4.06   12.18    0.00    1.52    0.00    0.00    0.00   57.87
17:49:55     all   29.17    0.00    3.65   17.19    0.00    2.08    0.00    0.00    0.00   47.92
17:49:56     all   16.32    0.00    1.05   13.68    0.00    1.05    0.00    0.00    0.00   67.89
17:49:57     all   27.42    0.00    3.76   21.51    0.00    0.00    0.00    0.00    0.00   47.31
17:49:58     all   25.52    0.00    1.56   13.54    0.00    1.04    0.00    0.00    0.00   58.33
17:49:59     all   27.04    0.00    2.04   13.78    0.00    1.02    0.00    0.00    0.00   56.12
17:50:00     all   21.51    0.00    6.45   10.75    0.00    0.54    0.00    0.00    0.00   60.75
17:50:01     all   21.13    0.00    2.06   14.43    0.00    0.52    0.00    0.00    0.00   61.86
17:50:02     all   39.49    0.00    4.10   16.92    0.00    1.03    0.00    0.00    0.00   38.46
17:50:03     all   21.15    0.00    2.88   11.54    0.00    0.48    0.00    0.00    0.00   63.94
17:50:04     all   25.54    0.00    4.89   15.76    0.00    1.09    0.00    0.00    0.00   52.72
17:50:05     all   29.29    0.00    2.53   14.14    0.00    0.51    0.00    0.00    0.00   53.54
17:50:06     all   24.37    0.00    2.03   17.77    0.00    0.00    0.00    0.00    0.00   55.84
17:50:07     all   29.28    0.00    3.31   17.13    0.00    1.66    0.00    0.00    0.00   48.62
17:50:08     all   19.39    0.00    2.55   11.73    0.00    0.51    0.00    0.00    0.00   65.82
17:50:09     all   34.83    0.00    4.98   17.41    0.00    1.99    0.00    0.00    0.00   40.80
17:50:10     all   19.90    0.00    3.06   14.29    0.00    1.02    0.00    0.00    0.00   61.73
17:50:11     all   52.55    0.00    5.10   14.29    0.00    0.00    0.00    0.00    0.00   28.06
17:50:12     all   36.27    0.00    5.18   18.13    0.00    1.04    0.00    0.00    0.00   39.38
17:50:13     all   14.97    0.00    3.74   14.97    0.00    0.00    0.00    0.00    0.00   66.31
17:50:14     all   33.68    0.00    0.52   21.24    0.00    1.04    0.00    0.00    0.00   43.52
17:50:15     all   23.35    0.00    0.51   13.20    0.00    1.52    0.00    0.00    0.00   61.42
17:50:16     all   29.95    0.00    2.54   14.72    0.00    1.52    0.00    0.00    0.00   51.27
17:50:17     all   23.04    0.00    3.14   15.18    0.00    0.52    0.00    0.00    0.00   58.12
17:50:18     all   29.67    0.00    3.83   14.35    0.00    0.96    0.00    0.00    0.00   51.20
17:50:19     all   30.85    0.00    4.48   18.91    0.00    0.50    0.00    0.00    0.00   45.27
17:50:20     all   17.01    0.00    2.06   12.37    0.00    0.00    0.00    0.00    0.00   68.56
