Linux 6.1.166-197.305.amzn2023.x86_64 (ip-172-31-75-74.ec2.internal) 	04/22/26 	_x86_64_	(2 CPU)

14:53:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:53:03     all   83.59    0.00    9.74    5.64    0.00    0.51    0.00    0.00    0.00    0.51
14:53:04     all   81.68    0.00    8.91    7.43    0.00    0.50    0.00    0.00    0.00    1.49
14:53:05     all   58.08    0.00    4.55   10.61    0.00    0.00    0.00    0.00    0.00   26.77
14:53:06     all   73.85    0.00    7.18    6.67    0.00    0.51    0.00    0.00    0.00   11.79
14:53:07     all   75.00    0.00   11.76    9.80    0.00    0.00    0.00    0.00    0.00    3.43
14:53:08     all   70.00    0.00    6.50    7.50    0.00    0.00    0.00    0.00    0.00   16.00
14:53:09     all   70.00    0.00    2.50    7.00    0.00    1.00    0.00    0.00    0.00   19.50
14:53:10     all   73.58    0.00   12.44    9.84    0.00    1.55    0.00    0.00    0.00    2.59
14:53:11     all   81.59    0.00    9.45    6.47    0.00    0.50    0.00    0.00    0.00    1.99
14:53:12     all   73.00    0.00    3.00    8.50    0.00    0.00    0.00    0.00    0.00   15.50
14:53:13     all   59.39    0.00    4.57    9.64    0.00    0.00    0.00    0.00    0.00   26.40
14:53:14     all   81.31    0.00   10.10    7.58    0.00    0.00    0.00    0.00    0.00    1.01
14:53:15     all   83.25    0.00    5.42    8.37    0.00    0.49    0.00    0.00    0.00    2.46
14:53:16     all   60.91    0.00    5.08   10.66    0.00    0.00    0.00    0.00    0.00   23.35
14:53:17     all   67.16    0.00    9.45    9.45    0.00    0.00    0.00    0.00    0.00   13.93
14:53:18     all   75.76    0.00   13.64    7.58    0.00    0.00    0.00    0.00    0.00    3.03
14:53:19     all   71.43    0.00    9.18    8.67    0.00    0.00    0.00    0.00    0.00   10.71
14:53:20     all   69.35    0.00    3.52    8.54    0.00    0.50    0.00    0.00    0.00   18.09
14:53:21     all   81.22    0.00    9.14    6.09    0.00    0.51    0.00    0.00    0.00    3.05
14:53:22     all   76.62    0.00   12.44    8.96    0.00    0.00    0.00    0.00    0.00    1.99
14:53:23     all   57.22    0.00    4.12   12.37    0.00    0.00    0.00    0.00    0.00   26.29
14:53:24     all   65.13    0.00    5.64    8.21    0.00    0.00    0.00    0.00    0.00   21.03
14:53:25     all   82.83    0.00    9.09    7.07    0.00    0.00    0.00    0.00    0.00    1.01
14:53:26     all   80.51    0.00   10.26    5.64    0.00    0.00    0.00    0.00    0.00    3.59
14:53:27     all   60.41    0.00    4.57    5.58    0.00    0.51    0.00    0.00    0.00   28.93
14:53:28     all   71.29    0.00   10.40    8.42    0.00    0.50    0.00    0.00    0.00    9.41
14:53:29     all   83.59    0.00    6.67    7.18    0.00    0.00    0.00    0.00    0.00    2.56
14:53:30     all   77.83    0.00    8.37    8.37    0.00    0.49    0.00    0.00    0.00    4.93
14:53:31     all   51.01    0.00    5.05   13.64    0.00    0.00    0.00    0.00    0.00   30.30
14:53:32     all   23.35    0.00    2.54   19.29    0.00    0.51    0.00    0.00    0.00   54.31
